Potential applied (V),Index,WE(1).Current (A),WE(1).Potential (V),Time (s),Current range,,ABS,ABS /Area,LOG J,,log j,Potential
0.251464844,5935,4.68E-05,0.252288818,1814.54792,10 µA,,4.68E-05,5.96E-05,-4.224657838,,-4.20739,0.25072
0.251617432,5936,4.68E-05,0.252288818,1814.700508,10 µA,,4.68E-05,5.96E-05,-4.224827716,,-4.20587,0.25087
0.25177002,5937,4.71E-05,0.252624512,1814.853096,10 µA,,4.71E-05,6.00E-05,-4.22194878,,-4.20433,0.25103
0.251922607,5938,4.79E-05,0.253265381,1815.005684,10 µA,,4.79E-05,6.09E-05,-4.215138367,,-4.20279,0.25118
0.252075195,5939,4.87E-05,0.252868652,1815.158272,10 µA,,4.87E-05,6.20E-05,-4.207751901,,-4.20127,0.25133
0.252227783,5940,4.90E-05,0.252868652,1815.31086,10 µA,,4.90E-05,6.24E-05,-4.204929506,,-4.19976,0.25149
0.252380371,5941,4.91E-05,0.253326416,1815.463448,10 µA,,4.91E-05,6.26E-05,-4.203686966,,-4.19822,0.25164
0.252532959,5942,4.91E-05,0.253387451,1815.616036,10 µA,,4.91E-05,6.25E-05,-4.203929792,,-4.19667,0.25179
0.252685547,5943,4.93E-05,0.253479004,1815.768624,10 µA,,4.93E-05,6.28E-05,-4.20231351,,-4.1951,0.25195
0.252838135,5944,4.91E-05,0.253814697,1815.921212,10 µA,,4.91E-05,6.26E-05,-4.203659994,,-4.19347,0.2521
0.252990723,5945,4.95E-05,0.253295898,1816.0738,10 µA,,4.95E-05,6.30E-05,-4.200435419,,-4.1918,0.25225
0.253143311,5946,5.00E-05,0.253845215,1816.226388,10 µA,,5.00E-05,6.36E-05,-4.196491137,,-4.19008,0.25241
0.253295898,5947,5.01E-05,0.254058838,1816.378976,10 µA,,5.01E-05,6.38E-05,-4.19506088,,-4.18834,0.25256
0.253448486,5948,5.01E-05,0.253997803,1816.531564,10 µA,,5.01E-05,6.38E-05,-4.195193113,,-4.18658,0.25272
0.253601074,5949,4.98E-05,0.254516602,1816.684152,10 µA,,4.98E-05,6.34E-05,-4.197899503,,-4.1848,0.25287
0.253753662,5950,4.96E-05,0.254455566,1816.83674,10 µA,,4.96E-05,6.32E-05,-4.199419275,,-4.18294,0.25302
0.25390625,5951,4.96E-05,0.254364014,1816.989328,10 µA,,4.96E-05,6.32E-05,-4.199499411,,-4.18098,0.25318
0.254058838,5952,4.91E-05,0.254638672,1817.141916,10 µA,,4.91E-05,6.25E-05,-4.204091752,,-4.17901,0.25333
0.254211426,5953,4.85E-05,0.255340576,1817.294504,10 µA,,4.85E-05,6.17E-05,-4.209716668,,-4.17706,0.25348
0.254364014,5954,4.75E-05,0.254974365,1817.447092,10 µA,,4.75E-05,6.04E-05,-4.218697722,,-4.17509,0.25364
0.254516602,5955,4.65E-05,0.255523682,1817.59968,10 µA,,4.65E-05,5.92E-05,-4.227725865,,-4.17314,0.25379
0.254669189,5956,4.69E-05,0.255462646,1817.752268,10 µA,,4.69E-05,5.97E-05,-4.223668202,,-4.17124,0.25394
0.254821777,5957,4.71E-05,0.255004883,1817.904856,10 µA,,4.71E-05,5.99E-05,-4.222258337,,-4.16956,0.2541
0.254974365,5958,4.73E-05,0.25592041,1818.057444,10 µA,,4.73E-05,6.02E-05,-4.220516437,,-4.16807,0.25425
0.255126953,5959,4.80E-05,0.256011963,1818.210032,10 µA,,4.80E-05,6.11E-05,-4.213866316,,-4.16669,0.2544
0.255279541,5960,4.87E-05,0.256164551,1818.36262,10 µA,,4.87E-05,6.19E-05,-4.207997012,,-4.16527,0.25456
0.255432129,5961,4.94E-05,0.256286621,1818.515208,10 µA,,4.94E-05,6.28E-05,-4.201722378,,-4.16393,0.25471
0.255584717,5962,5.00E-05,0.256256104,1818.667796,10 µA,,5.00E-05,6.37E-05,-4.196013861,,-4.16261,0.25486
0.255737305,5963,5.05E-05,0.256500244,1818.820384,10 µA,,5.05E-05,6.43E-05,-4.191663101,,-4.16129,0.25502
0.255889893,5964,5.05E-05,0.256530762,1818.972972,10 µA,,5.05E-05,6.43E-05,-4.191531938,,-4.15999,0.25517
0.25604248,5965,5.07E-05,0.25680542,1819.12556,10 µA,,5.07E-05,6.45E-05,-4.190353248,,-4.15872,0.25533
0.256195068,5966,5.09E-05,0.256896973,1819.278148,10 µA,,5.09E-05,6.49E-05,-4.18803144,,-4.15744,0.25548
0.256347656,5967,5.17E-05,0.257171631,1819.430736,10 µA,,5.17E-05,6.58E-05,-4.181882858,,-4.15618,0.25563
0.256500244,5968,5.23E-05,0.257171631,1819.583324,10 µA,,5.23E-05,6.65E-05,-4.176934597,,-4.15493,0.25579
0.256652832,5969,5.31E-05,0.257385254,1819.735912,10 µA,,5.31E-05,6.76E-05,-4.169815887,,-4.15369,0.25594
0.25680542,5970,5.37E-05,0.257659912,1819.8885,10 µA,,5.37E-05,6.84E-05,-4.164805123,,-4.15243,0.25609
0.256958008,5971,5.35E-05,0.257659912,1820.041088,10 µA,,5.35E-05,6.81E-05,-4.1667579,,-4.15113,0.25625
0.257110596,5972,5.27E-05,0.257720947,1820.193676,10 µA,,5.27E-05,6.71E-05,-4.173071483,,-4.14977,0.2564
0.257263184,5973,5.33E-05,0.258117676,1820.346264,10 µA,,5.33E-05,6.78E-05,-4.168520451,,-4.14833,0.25655
0.257415771,5974,5.36E-05,0.258117676,1820.498852,10 µA,,5.36E-05,6.83E-05,-4.165842215,,-4.14685,0.25671
0.257568359,5975,5.38E-05,0.258636475,1820.65144,10 µA,,5.38E-05,6.85E-05,-4.164164352,,-4.14539,0.25686
0.257720947,5976,5.40E-05,0.258544922,1820.804028,10 µA,,5.40E-05,6.88E-05,-4.16251748,,-4.14398,0.25701
0.257873535,5977,5.40E-05,0.259002686,1820.956616,10 µA,,5.40E-05,6.88E-05,-4.162419356,,-4.14263,0.25717
0.258026123,5978,5.45E-05,0.258880615,1821.109204,10 µA,,5.45E-05,6.94E-05,-4.158779962,,-4.14127,0.25732
0.258178711,5979,5.54E-05,0.259002686,1821.261792,10 µA,,5.54E-05,7.05E-05,-4.151519642,,-4.13989,0.25747
0.258331299,5980,5.65E-05,0.259246826,1821.41438,10 µA,,5.65E-05,7.20E-05,-4.142711274,,-4.13845,0.25763
0.258483887,5981,5.77E-05,0.25894165,1821.566968,10 µA,,5.77E-05,7.35E-05,-4.133894223,,-4.13698,0.25778
0.258636475,5982,5.84E-05,0.259338379,1821.719556,10 µA,,5.84E-05,7.44E-05,-4.128575193,,-4.13549,0.25794
0.258789063,5983,5.91E-05,0.259765625,1821.872144,10 µA,,5.91E-05,7.53E-05,-4.123342938,,-4.13398,0.25809
0.25894165,5984,5.94E-05,0.259918213,1822.024732,10 µA,,5.94E-05,7.56E-05,-4.121463937,,-4.13242,0.25824
0.259094238,5985,5.98E-05,0.259674072,1822.17732,10 µA,,5.98E-05,7.61E-05,-4.118372386,,-4.13083,0.2584
0.259246826,5986,6.02E-05,0.260009766,1822.329908,10 µA,,6.02E-05,7.66E-05,-4.115654929,,-4.12915,0.25855
0.259399414,5987,6.07E-05,0.260009766,1822.482496,100 µA,,6.07E-05,7.72E-05,-4.112123436,,-4.12739,0.2587
0.259552002,5988,6.12E-05,0.25994873,1822.635084,100 µA,,6.12E-05,7.80E-05,-4.107992444,,-4.12552,0.25886
0.25970459,5989,6.17E-05,0.260253906,1822.787672,100 µA,,6.17E-05,7.86E-05,-4.104758665,,-4.12364,0.25901
0.259857178,5990,6.21E-05,0.260498047,1822.94026,100 µA,,6.21E-05,7.90E-05,-4.102188868,,-4.12179,0.25916
0.260009766,5991,0.0000625,0.260375977,1823.092848,100 µA,,0.0000625,7.96E-05,-4.099209864,,-4.11998,0.25932
0.260162354,5992,6.09E-05,0.260772705,1823.245436,100 µA,,6.09E-05,7.75E-05,-4.110596916,,-4.11829,0.25947
0.260314941,5993,6.06E-05,0.261199951,1823.398024,100 µA,,6.06E-05,7.72E-05,-4.112341949,,-4.11663,0.25962
0.260467529,5994,6.13E-05,0.261016846,1823.550612,100 µA,,6.13E-05,7.81E-05,-4.107343759,,-4.11504,0.25978
0.260620117,5995,6.13E-05,0.261169434,1823.7032,100 µA,,6.13E-05,7.81E-05,-4.10755988,,-4.11345,0.25993
0.260772705,5996,6.07E-05,0.261230469,1823.855788,100 µA,,6.07E-05,7.72E-05,-4.112123436,,-4.11187,0.26008
0.260925293,5997,5.97E-05,0.261413574,1824.008376,100 µA,,5.97E-05,7.60E-05,-4.119393055,,-4.11031,0.26024
0.261077881,5998,5.95E-05,0.261688232,1824.160964,100 µA,,5.95E-05,7.58E-05,-4.120505205,,-4.10872,0.26039
0.261230469,5999,5.99E-05,0.26171875,1824.313552,100 µA,,5.99E-05,7.62E-05,-4.117840813,,-4.10715,0.26055
0.261383057,6000,6.03E-05,0.261871338,1824.46614,100 µA,,6.03E-05,7.67E-05,-4.114972716,,-4.10559,0.2607
0.261535645,6001,5.98E-05,0.262023926,1824.618728,100 µA,,5.98E-05,7.61E-05,-4.11850538,,-4.10405,0.26085
0.261688232,6002,5.94E-05,0.262145996,1824.771316,100 µA,,5.94E-05,7.57E-05,-4.120950864,,-4.10253,0.26101
0.26184082,6003,5.81E-05,0.262329102,1824.923904,100 µA,,5.81E-05,7.39E-05,-4.131101028,,-4.10104,0.26116
0.261993408,6004,5.76E-05,0.262573242,1825.076492,100 µA,,5.76E-05,7.34E-05,-4.134307858,,-4.09957,0.26131
0.262145996,6005,5.82E-05,0.26272583,1825.22908,100 µA,,5.82E-05,7.41E-05,-4.13041692,,-4.09811,0.26147
0.262298584,6006,5.80E-05,0.262634277,1825.381668,100 µA,,5.80E-05,7.38E-05,-4.132014852,,-4.09668,0.26162
0.262451172,6007,5.88E-05,0.263031006,1825.534256,100 µA,,5.88E-05,7.48E-05,-4.125883534,,-4.09527,0.26177
0.26260376,6008,5.94E-05,0.263153076,1825.686844,100 µA,,5.94E-05,7.57E-05,-4.121173865,,-4.09389,0.26193
0.262756348,6009,6.03E-05,0.263427734,1825.839432,100 µA,,6.03E-05,7.68E-05,-4.114752876,,-4.09252,0.26208
0.262908936,6010,6.11E-05,0.26348877,1825.99202,100 µA,,6.11E-05,7.78E-05,-4.108858867,,-4.09118,0.26223
0.263061523,6011,6.13E-05,0.263671875,1826.144608,100 µA,,6.13E-05,7.80E-05,-4.107776108,,-4.08992,0.26239
0.263214111,6012,6.17E-05,0.263671875,1826.297196,100 µA,,6.17E-05,7.86E-05,-4.104543934,,-4.08875,0.26254
0.263366699,6013,6.22E-05,0.263916016,1826.449784,100 µA,,6.22E-05,7.92E-05,-4.101548787,,-4.08771,0.26269
0.263519287,6014,6.30E-05,0.264038086,1826.602372,100 µA,,6.30E-05,8.03E-05,-4.095409499,,-4.0868,0.26285
0.263671875,6015,6.35E-05,0.264160156,1826.75496,100 µA,,6.35E-05,8.09E-05,-4.092059091,,-4.08599,0.263
0.263824463,6016,6.41E-05,0.264343262,1826.907548,100 µA,,6.41E-05,8.16E-05,-4.088527378,,-4.08515,0.26316
0.263977051,6017,6.44E-05,0.264343262,1827.060136,100 µA,,6.44E-05,8.20E-05,-4.086051583,,-4.08429,0.26331
0.264129639,6018,6.49E-05,0.264678955,1827.212724,100 µA,,6.49E-05,8.26E-05,-4.082976556,,-4.08343,0.26346
0.264282227,6019,6.50E-05,0.264801025,1827.365312,100 µA,,6.50E-05,8.28E-05,-4.081956367,,-4.08255,0.26362
0.264434814,6020,6.52E-05,0.265136719,1827.5179,100 µA,,6.52E-05,8.31E-05,-4.080532115,,-4.08164,0.26377
0.264587402,6021,6.50E-05,0.265136719,1827.670488,100 µA,,6.50E-05,8.28E-05,-4.081956367,,-4.08069,0.26392
0.26473999,6022,6.51E-05,0.265075684,1827.823076,100 µA,,6.51E-05,8.29E-05,-4.081345401,,-4.07975,0.26408
0.264892578,6023,6.56E-05,0.265197754,1827.975664,100 µA,,6.56E-05,8.35E-05,-4.078101356,,-4.07884,0.26423
0.265045166,6024,6.61E-05,0.265472412,1828.128252,100 µA,,6.61E-05,8.42E-05,-4.074680905,,-4.07794,0.26438
0.265197754,6025,6.67E-05,0.26574707,1828.28084,100 µA,,6.67E-05,8.49E-05,-4.070889659,,-4.07708,0.26454
0.265350342,6026,6.70E-05,0.265899658,1828.433428,100 µA,,6.70E-05,8.54E-05,-4.068709759,,-4.07622,0.26469
0.26550293,6027,6.73E-05,0.266265869,1828.586016,100 µA,,6.73E-05,8.57E-05,-4.066934308,,-4.07537,0.26484
0.265655518,6028,6.79E-05,0.266204834,1828.738604,100 µA,,6.79E-05,8.64E-05,-4.063405033,,-4.07454,0.265
0.265808105,6029,6.80E-05,0.266357422,1828.891192,100 µA,,6.80E-05,8.66E-05,-4.06262463,,-4.07374,0.26515
0.265960693,6030,6.83E-05,0.266479492,1829.04378,100 µA,,6.83E-05,8.70E-05,-4.060485723,,-4.07294,0.26531
0.266113281,6031,6.90E-05,0.266601563,1829.196368,100 µA,,6.90E-05,8.79E-05,-4.056239254,,-4.07213,0.26546
0.266265869,6032,6.95E-05,0.266784668,1829.348956,100 µA,,6.95E-05,8.85E-05,-4.052986097,,-4.07128,0.26561
0.266418457,6033,6.97E-05,0.266998291,1829.501544,100 µA,,6.97E-05,8.88E-05,-4.051653612,,-4.07037,0.26577
0.266571045,6034,6.99E-05,0.266967773,1829.654132,100 µA,,6.99E-05,8.89E-05,-4.050894024,,-4.06937,0.26592
0.266723633,6035,7.02E-05,0.266967773,1829.80672,100 µA,,7.02E-05,8.94E-05,-4.048623198,,-4.0683,0.26607
0.266876221,6036,7.06E-05,0.267456055,1829.959308,100 µA,,7.06E-05,8.99E-05,-4.046364184,,-4.06725,0.26623
0.267028809,6037,7.08E-05,0.267425537,1830.111896,100 µA,,7.08E-05,9.02E-05,-4.044864676,,-4.06622,0.26638
0.267181396,6038,7.10E-05,0.267883301,1830.264484,100 µA,,7.10E-05,9.04E-05,-4.043743433,,-4.06523,0.26653
0.267333984,6039,7.14E-05,0.267791748,1830.417072,100 µA,,7.14E-05,9.09E-05,-4.041323959,,-4.06427,0.26669
0.267486572,6040,7.19E-05,0.268127441,1830.56966,100 µA,,7.19E-05,9.16E-05,-4.038180234,,-4.06332,0.26684
0.26763916,6041,7.24E-05,0.268218994,1830.722248,100 µA,,7.24E-05,9.21E-05,-4.035608262,,-4.06238,0.26699
0.267791748,6042,7.24E-05,0.268035889,1830.874836,100 µA,,7.24E-05,9.22E-05,-4.035242078,,-4.06144,0.26715
0.267944336,6043,7.28E-05,0.268585205,1831.027424,100 µA,,7.28E-05,9.27E-05,-4.032687397,,-4.0605,0.2673
0.268096924,6044,7.34E-05,0.268554688,1831.180012,100 µA,,7.34E-05,9.35E-05,-4.029244193,,-4.05957,0.26746
0.268249512,6045,7.36E-05,0.268676758,1831.3326,100 µA,,7.36E-05,9.37E-05,-4.028162513,,-4.05861,0.26761
0.2684021,6046,7.40E-05,0.269042969,1831.485188,100 µA,,7.40E-05,9.43E-05,-4.02564902,,-4.05763,0.26776
0.268554688,6047,7.46E-05,0.269012451,1831.637776,100 µA,,7.46E-05,9.50E-05,-4.022260953,,-4.05664,0.26792
0.268707275,6048,7.47E-05,0.269256592,1831.790364,100 µA,,7.47E-05,9.51E-05,-4.021728403,,-4.05569,0.26807
0.268859863,6049,7.49E-05,0.269470215,1831.942952,100 µA,,7.49E-05,9.53E-05,-4.020842268,,-4.05478,0.26822
0.269012451,6050,7.47E-05,0.269622803,1832.09554,100 µA,,7.47E-05,9.51E-05,-4.021728403,,-4.05394,0.26838
0.269165039,6051,7.49E-05,0.269836426,1832.248128,100 µA,,7.49E-05,9.54E-05,-4.02048832,,-4.05314,0.26853
0.269317627,6052,7.54E-05,0.269897461,1832.400716,100 µA,,7.54E-05,9.60E-05,-4.017842863,,-4.05242,0.26868
0.269470215,6053,7.58E-05,0.270172119,1832.553304,100 µA,,7.58E-05,9.65E-05,-4.015563097,,-4.05183,0.26884
0.269622803,6054,7.62E-05,0.270080566,1832.705892,100 µA,,7.62E-05,9.70E-05,-4.013295235,,-4.05136,0.26899
0.269775391,6055,7.64E-05,0.270233154,1832.85848,100 µA,,7.64E-05,9.73E-05,-4.011732086,,-4.0509,0.26914
0.269927979,6056,7.67E-05,0.270233154,1833.011068,100 µA,,7.67E-05,9.76E-05,-4.010520181,,-4.05048,0.2693
0.270080566,6057,7.70E-05,0.270507813,1833.163656,100 µA,,7.70E-05,9.80E-05,-4.008622566,,-4.05007,0.26945
0.270233154,6058,7.72E-05,0.270721436,1833.316244,100 µA,,7.72E-05,9.83E-05,-4.007590987,,-4.04964,0.2696
0.270385742,6059,7.72E-05,0.270751953,1833.468832,100 µA,,7.72E-05,9.83E-05,-4.007590987,,-4.0492,0.26976
0.27053833,6060,7.72E-05,0.271026611,1833.62142,100 µA,,7.72E-05,9.83E-05,-4.007247671,,-4.04872,0.26991
0.270690918,6061,7.75E-05,0.270904541,1833.774008,100 µA,,7.75E-05,9.86E-05,-4.006048199,,-4.04825,0.27007
0.270843506,6062,7.78E-05,0.27130127,1833.926596,100 µA,,7.78E-05,9.91E-05,-4.003999636,,-4.04777,0.27022
0.270996094,6063,7.79E-05,0.271575928,1834.079184,100 µA,,7.79E-05,9.92E-05,-4.003659146,,-4.04732,0.27037
0.271148682,6064,7.68E-05,0.271606445,1834.231772,100 µA,,7.68E-05,9.78E-05,-4.009656601,,-4.04688,0.27053
0.27130127,6065,7.57E-05,0.271636963,1834.38436,100 µA,,7.57E-05,9.64E-05,-4.016088136,,-4.04647,0.27068
0.271453857,6066,7.46E-05,0.271636963,1834.536948,100 µA,,7.46E-05,9.49E-05,-4.022616349,,-4.04606,0.27083
0.271606445,6067,7.44E-05,0.272186279,1834.689536,100 µA,,7.44E-05,9.47E-05,-4.023684287,,-4.04563,0.27099
0.271759033,6068,7.41E-05,0.272338867,1834.842124,100 µA,,7.41E-05,9.43E-05,-4.025291134,,-4.0452,0.27114
0.271911621,6069,7.32E-05,0.272583008,1834.994712,100 µA,,7.32E-05,9.32E-05,-4.030690638,,-4.04475,0.27129
0.272064209,6070,7.18E-05,0.272644043,1835.1473,100 µA,,7.18E-05,9.14E-05,-4.038917889,,-4.04433,0.27145
0.272216797,6071,6.97E-05,0.272796631,1835.299888,100 µA,,6.97E-05,8.87E-05,-4.051843717,,-4.04392,0.2716
0.272369385,6072,6.95E-05,0.272949219,1835.452476,100 µA,,6.95E-05,8.85E-05,-4.052986097,,-4.04354,0.27175
0.272521973,6073,7.06E-05,0.273010254,1835.605064,100 µA,,7.06E-05,9.00E-05,-4.045988821,,-4.04321,0.27191
0.272674561,6074,7.07E-05,0.27331543,1835.757652,100 µA,,7.07E-05,9.01E-05,-4.045426385,,-4.04293,0.27206
0.272827148,6075,7.13E-05,0.273468018,1835.91024,100 µA,,7.13E-05,9.07E-05,-4.042252931,,-4.04273,0.27222
0.272979736,6076,7.14E-05,0.2734375,1836.062828,100 µA,,7.14E-05,9.09E-05,-4.041509595,,-4.04261,0.27237
0.273132324,6077,7.20E-05,0.273742676,1836.215416,100 µA,,7.20E-05,9.16E-05,-4.037996016,,-4.04249,0.27252
0.273284912,6078,7.24E-05,0.27355957,1836.368004,100 µA,,7.24E-05,9.22E-05,-4.035059102,,-4.04239,0.27268
0.2734375,6079,7.23E-05,0.273834229,1836.520592,100 µA,,7.23E-05,9.21E-05,-4.03579147,,-4.0423,0.27283
0.273590088,6080,7.26E-05,0.274047852,1836.67318,100 µA,,7.26E-05,9.24E-05,-4.034327966,,-4.0422,0.27298
0.273742676,6081,7.32E-05,0.274169922,1836.825768,100 µA,,7.32E-05,9.31E-05,-4.030871782,,-4.04208,0.27314
0.273895264,6082,7.40E-05,0.273925781,1836.978356,100 µA,,7.40E-05,9.43E-05,-4.02564902,,-4.04191,0.27329
0.274047852,6083,7.45E-05,0.274475098,1837.130944,100 µA,,7.45E-05,9.49E-05,-4.022794157,,-4.04172,0.27344
0.274200439,6084,7.44E-05,0.274475098,1837.283532,100 µA,,7.44E-05,9.47E-05,-4.023684287,,-4.04152,0.2736
0.274353027,6085,7.53E-05,0.275054932,1837.43612,100 µA,,7.53E-05,9.59E-05,-4.018370667,,-4.04133,0.27375
0.274505615,6086,7.53E-05,0.275054932,1837.588708,100 µA,,7.53E-05,9.59E-05,-4.018018726,,-4.04116,0.2739
0.274658203,6087,7.62E-05,0.27520752,1837.741296,100 µA,,7.62E-05,9.70E-05,-4.013295235,,-4.04099,0.27406
0.274810791,6088,7.68E-05,0.275268555,1837.893884,100 µA,,7.68E-05,9.78E-05,-4.00982918,,-4.0408,0.27421
0.274963379,6089,7.74E-05,0.27557373,1838.046472,100 µA,,7.74E-05,9.86E-05,-4.006219349,,-4.0406,0.27437
0.275115967,6090,7.76E-05,0.275604248,1838.19906,100 µA,,7.76E-05,9.88E-05,-4.00536427,,-4.04036,0.27452
0.275268555,6091,7.74E-05,0.275878906,1838.351648,100 µA,,7.74E-05,9.85E-05,-4.006561853,,-4.0401,0.27467
0.275421143,6092,7.64E-05,0.276092529,1838.504236,100 µA,,7.64E-05,9.72E-05,-4.012252511,,-4.03987,0.27483
0.27557373,6093,7.42E-05,0.276092529,1838.656824,100 µA,,7.42E-05,9.44E-05,-4.024933543,,-4.03968,0.27498
0.275726318,6094,7.35E-05,0.2762146,1838.809412,100 µA,,7.35E-05,9.36E-05,-4.028522774,,-4.03946,0.27513
0.275878906,6095,7.38E-05,0.276672363,1838.962,100 µA,,7.38E-05,9.40E-05,-4.026903948,,-4.03923,0.27529
0.276031494,6096,7.48E-05,0.276397705,1839.114588,100 µA,,7.48E-05,9.52E-05,-4.021196505,,-4.03899,0.27544
0.276184082,6097,7.54E-05,0.276733398,1839.267176,100 µA,,7.54E-05,9.60E-05,-4.017667071,,-4.03874,0.27559
0.27633667,6098,7.54E-05,0.277038574,1839.419764,100 µA,,7.54E-05,9.61E-05,-4.01749135,,-4.03847,0.27575
0.276489258,6099,7.48E-05,0.276855469,1839.572352,100 µA,,7.48E-05,9.52E-05,-4.021373732,,-4.0382,0.2759
0.276641846,6100,7.33E-05,0.277160645,1839.72494,100 µA,,7.33E-05,9.33E-05,-4.029966813,,-4.0379,0.27606
0.276794434,6101,7.24E-05,0.277313232,1839.877528,100 µA,,7.24E-05,9.21E-05,-4.035608262,,-4.03757,0.27621
0.276947021,6102,7.22E-05,0.27734375,1840.030116,100 µA,,7.22E-05,9.19E-05,-4.036525076,,-4.03719,0.27636
0.277099609,6103,7.14E-05,0.277282715,1840.182704,100 µA,,7.14E-05,9.09E-05,-4.041509595,,-4.03676,0.27652
0.277252197,6104,7.07E-05,0.277709961,1840.335292,100 µA,,7.07E-05,9.00E-05,-4.045801261,,-4.03631,0.27667
0.277404785,6105,6.99E-05,0.277832031,1840.48788,100 µA,,6.99E-05,8.90E-05,-4.050704334,,-4.03585,0.27682
0.277557373,6106,6.76E-05,0.277954102,1840.640468,100 µA,,6.76E-05,8.61E-05,-4.065166086,,-4.03537,0.27698
0.277709961,6107,6.56E-05,0.278289795,1840.793056,100 µA,,6.56E-05,8.35E-05,-4.078101356,,-4.03488,0.27713
0.277862549,6108,6.25E-05,0.277923584,1840.945644,100 µA,,6.25E-05,7.96E-05,-4.098997858,,-4.03437,0.27728
0.278015137,6109,6.20E-05,0.278594971,1841.098232,100 µA,,6.20E-05,7.89E-05,-4.102829893,,-4.03386,0.27744
0.278167725,6110,6.21E-05,0.278778076,1841.25082,100 µA,,6.21E-05,7.91E-05,-4.101762043,,-4.03331,0.27759
0.278320313,6111,6.23E-05,0.278533936,1841.403408,100 µA,,6.23E-05,7.94E-05,-4.10027145,,-4.03274,0.27774
0.2784729,6112,6.30E-05,0.278869629,1841.555996,100 µA,,6.30E-05,8.03E-05,-4.095409499,,-4.03214,0.2779
0.278625488,6113,6.34E-05,0.279083252,1841.708584,100 µA,,6.34E-05,8.08E-05,-4.092685327,,-4.03162,0.27805
0.278778076,6114,6.47E-05,0.279418945,1841.861172,100 µA,,6.47E-05,8.24E-05,-4.083999148,,-4.03111,0.27821
0.278930664,6115,6.47E-05,0.279327393,1842.01376,100 µA,,6.47E-05,8.23E-05,-4.08440886,,-4.03058,0.27836
0.279083252,6116,6.50E-05,0.279449463,1842.166348,100 µA,,6.50E-05,8.27E-05,-4.082364155,,-4.03004,0.27851
0.27923584,6117,6.52E-05,0.279693604,1842.318936,100 µA,,6.52E-05,8.30E-05,-4.080735294,,-4.02952,0.27867
0.279388428,6118,6.45E-05,0.279846191,1842.471524,100 µA,,6.45E-05,8.21E-05,-4.085640319,,-4.02906,0.27882
0.279541016,6119,6.47E-05,0.280273438,1842.624112,100 µA,,6.47E-05,8.24E-05,-4.084203955,,-4.02861,0.27897
0.279693604,6120,6.49E-05,0.280212402,1842.7767,100 µA,,6.49E-05,8.27E-05,-4.082568193,,-4.02814,0.27913
0.279846191,6121,6.52E-05,0.28024292,1842.929288,100 µA,,6.52E-05,8.30E-05,-4.081141937,,-4.02765,0.27928
0.279998779,6122,6.55E-05,0.280426025,1843.081876,100 µA,,6.55E-05,8.34E-05,-4.078707772,,-4.02716,0.27943
0.280151367,6123,6.61E-05,0.280578613,1843.234464,100 µA,,6.61E-05,8.42E-05,-4.074881364,,-4.02668,0.27959
0.280303955,6124,6.66E-05,0.280700684,1843.387052,100 µA,,6.66E-05,8.48E-05,-4.07168507,,-4.02627,0.27974
0.280456543,6125,6.68E-05,0.281097412,1843.53964,100 µA,,6.68E-05,8.51E-05,-4.070294055,,-4.02588,0.27989
0.280609131,6126,6.75E-05,0.28112793,1843.692228,100 µA,,6.75E-05,8.59E-05,-4.065951074,,-4.02548,0.28005
0.280761719,6127,6.83E-05,0.281188965,1843.844816,100 µA,,6.83E-05,8.70E-05,-4.060679734,,-4.02508,0.2802
0.280914307,6128,6.88E-05,0.281463623,1843.997404,100 µA,,6.88E-05,8.76E-05,-4.057585905,,-4.02465,0.28036
0.281066895,6129,6.90E-05,0.281829834,1844.149992,100 µA,,6.90E-05,8.78E-05,-4.056431377,,-4.0242,0.28051
0.281219482,6130,6.98E-05,0.281829834,1844.30258,100 µA,,6.98E-05,8.89E-05,-4.051273652,,-4.0237,0.28066
0.28137207,6131,7.06E-05,0.281951904,1844.455168,100 µA,,7.06E-05,8.98E-05,-4.046551987,,-4.02317,0.28082
0.281524658,6132,7.11E-05,0.282104492,1844.607756,100 µA,,7.11E-05,9.05E-05,-4.043183895,,-4.02262,0.28097
0.281677246,6133,7.20E-05,0.282409668,1844.760344,100 µA,,7.20E-05,9.16E-05,-4.037996016,,-4.02202,0.28112
0.281829834,6134,7.25E-05,0.282592773,1844.912932,100 µA,,7.25E-05,9.23E-05,-4.03469338,,-4.02139,0.28128
0.281982422,6135,7.28E-05,0.282684326,1845.06552,100 µA,,7.28E-05,9.26E-05,-4.033233565,,-4.02071,0.28143
0.28213501,6136,7.26E-05,0.282745361,1845.218108,100 µA,,7.26E-05,9.24E-05,-4.034145374,,-4.02001,0.28158
0.282287598,6137,7.26E-05,0.282989502,1845.370696,100 µA,,7.26E-05,9.25E-05,-4.033962859,,-4.01931,0.28174
0.282440186,6138,7.30E-05,0.282989502,1845.523284,100 µA,,7.30E-05,9.29E-05,-4.031778641,,-4.01861,0.28189
0.282592773,6139,7.28E-05,0.282989502,1845.675872,100 µA,,7.28E-05,9.27E-05,-4.032869377,,-4.01789,0.28204
0.282745361,6140,7.29E-05,0.283233643,1845.82846,100 µA,,7.29E-05,9.28E-05,-4.032505494,,-4.01714,0.2822
0.282897949,6141,7.29E-05,0.283477783,1845.981048,100 µA,,7.29E-05,9.28E-05,-4.032323667,,-4.01638,0.28235
0.283050537,6142,7.32E-05,0.283569336,1846.133636,100 µA,,7.32E-05,9.32E-05,-4.030509568,,-4.01564,0.28251
